x,y
[1.14526287],[0.14528576]
[1.16627687],[0.14536366]
[1.18729087],[0.15207236]
[1.20830487],[0.15647368]
[1.25033286],[0.15690753]
[1.29236086],[0.15522657]
[1.31337486],[0.16260173]
[1.35540285],[0.17559157]
[1.37641685],[0.18449879]
[1.39743085],[0.18147092]
[1.41844484],[0.19018914]
[1.43945884],[0.18023071]
[1.46047284],[0.18703761]
[1.48148684],[0.19507381]
[1.50250083],[0.20595894]
[1.56554283],[0.21297314]
[1.58655683],[0.21218668]
[1.60757082],[0.22613436]
[1.62858482],[0.230308]
[1.64959882],[0.22417798]
[1.67061282],[0.22926042]
[1.69162681],[0.24429217]
[1.71264081],[0.2434487]
[1.73365481],[0.25059925]
[1.75466881],[0.25147103]
[1.7756828],[0.25642999]
[1.7966968],[0.26292108]
[1.8177108],[0.27115524]
[1.8387248],[0.26879824]
[1.85973879],[0.28170513]
[1.88075279],[0.29331328]
[1.90176679],[0.30137068]
[1.92278079],[0.30225248]
[1.94379479],[0.30914917]
[1.96480878],[0.31831222]
[2.00683678],[0.32088825]
[2.06987877],[0.35226889]
[2.09089277],[0.3510233]
[2.11190677],[0.35788969]
[2.13292076],[0.36368865]
[2.15393476],[0.3831162]
[2.21697676],[0.39512918]
[2.23799075],[0.41364957]
[2.25900475],[0.41649248]
[2.28001875],[0.42703375]
[2.30103275],[0.4337617]
[2.34306074],[0.45391078]
[2.36407474],[0.47182403]
[2.38508874],[0.4756328]
[2.40610273],[0.48652335]
[2.42711673],[0.49046741]
[2.44813073],[0.49748963]
[2.46914473],[0.51868777]
[2.49015873],[0.52848216]
[2.53218672],[0.55412833]
[2.57421472],[0.57482357]
[2.59522871],[0.58364438]
[2.61624271],[0.58967711]
[2.63725671],[0.61617515]
[2.65827071],[0.63170836]
[2.7002987],[0.64338339]
[2.7213127],[0.65623869]
[2.7633407],[0.69075169]
[2.78435469],[0.70320859]
[2.84739669],[0.75806642]
[2.86841068],[0.77041792]
[2.88942468],[0.78760848]
[2.91043868],[0.80488494]
[2.93145268],[0.81837632]
[2.95246667],[0.83046246]
[2.97348067],[0.84950729]
[2.99449467],[0.87466717]
[3.03652267],[0.89950883]
[3.05753666],[0.9282023]
[3.07855066],[0.942145]
[3.09956466],[0.95790202]
[3.12057866],[0.98400083]
[3.14159265],[1.]
