x,y
[0.30470297],[0.62314361]
[0.32571696],[0.59049312]
[0.36774496],[0.63708891]
[0.38875896],[0.73279931]
[0.43078695],[0.6777655]
[0.45180095],[0.68378947]
[0.47281495],[0.63885666]
[0.49382895],[0.59632871]
[0.53585694],[0.76087529]
[0.55687094],[0.80087502]
[0.57788494],[0.68881582]
[0.59889893],[0.74064173]
[0.61991293],[0.79695244]
[0.64092693],[0.7564236]
[0.66194093],[0.79557419]
[0.68295492],[0.81259922]
[0.70396892],[0.7284988]
[0.72498292],[0.89438371]
[0.74599692],[0.72083231]
[0.76701092],[0.84640097]
[0.8930949],[0.87979775]
[0.9141089],[0.80073276]
[0.9351229],[0.85329061]
[0.95613689],[0.89716046]
[0.97715089],[0.86588453]
[0.99816489],[0.84707027]
[1.01917889],[0.8297733]
[1.04019289],[0.94484116]
[1.06120688],[0.8921496]
[1.10323488],[0.83622136]
[1.12424888],[0.84836579]
[1.14526287],[0.8818163]
[1.18729087],[0.94252778]
[1.20830487],[0.89000668]
[1.22931886],[0.95351726]
[1.25033286],[0.91056068]
[1.27134686],[0.96634682]
[1.29236086],[0.90879043]
[1.31337486],[0.97647046]
[1.33438885],[0.87268898]
[1.37641685],[0.89649894]
[1.39743085],[0.95388789]
[1.43945884],[0.89428869]
[1.46047284],[0.92633252]
[1.50250083],[0.95357]
[1.52351483],[0.85377762]
[1.54452883],[0.87117393]
[1.56554283],[0.91693077]
[1.58655683],[0.93769986]
[1.60757082],[0.93026098]
[1.62858482],[0.91958469]
[1.64959882],[0.93777584]
[1.67061282],[0.86377832]
[1.69162681],[1.]
[1.71264081],[0.94541527]
[1.73365481],[0.94097412]
[1.75466881],[0.932176]
[1.7756828],[0.89189688]
[1.8177108],[0.95141181]
[1.8387248],[0.91553919]
[1.85973879],[0.98263992]
[1.88075279],[0.94163782]
[1.90176679],[0.97576729]
[1.94379479],[0.94985454]
[1.98582278],[0.90340388]
[2.00683678],[0.92449867]
[2.02785078],[0.89504209]
[2.04886477],[0.88034784]
[2.06987877],[0.764293]
[2.09089277],[0.81218836]
[2.11190677],[0.87686719]
[2.17494876],[0.87092307]
[2.19596276],[0.85289541]
[2.21697676],[0.85762356]
[2.23799075],[0.84421082]
[2.28001875],[0.76067844]
[2.30103275],[0.79171555]
[2.32204674],[0.90715662]
[2.34306074],[0.8126476]
[2.36407474],[0.82829699]
[2.38508874],[0.77628181]
[2.40610273],[0.77450813]
[2.42711673],[0.79817361]
[2.44813073],[0.77623172]
[2.46914473],[0.81245747]
[2.49015873],[0.75814817]
[2.51117272],[0.71647699]
[2.55320072],[0.78206377]
[2.57421472],[0.71430635]
[2.61624271],[0.80907609]
[2.63725671],[0.70798778]
[2.6792847],[0.72375106]
[2.7002987],[0.679437]
[2.7213127],[0.65835615]
[2.7423267],[0.67342327]
[2.7633407],[0.60739741]
[2.78435469],[0.68425337]
[2.80536869],[0.62274371]
[2.82638269],[0.64066616]
[2.84739669],[0.62582912]
[2.86841068],[0.69130595]
[2.91043868],[0.5935232]
[2.93145268],[0.51444774]
[2.95246667],[0.59569069]
[2.97348067],[0.57694796]
[2.99449467],[0.56731488]
[3.01550867],[0.58087652]
[3.05753666],[0.58009003]
[3.07855066],[0.56149818]
[3.09956466],[0.59135532]
