x,y
[0.99816489],[0.84707027]
[1.01917889],[0.8297733]
[1.08222088],[0.86134534]
[1.12424888],[0.84836579]
[1.16627687],[0.85758305]
[1.18729087],[0.94252778]
[1.22931886],[0.95351726]
[1.27134686],[0.96634682]
[1.29236086],[0.90879043]
[1.33438885],[0.87268898]
[1.35540285],[0.93802739]
[1.37641685],[0.89649894]
[1.41844484],[0.93912819]
[1.43945884],[0.89428869]
[1.48148684],[0.91500894]
[1.50250083],[0.95357]
[1.52351483],[0.85377762]
[1.54452883],[0.87117393]
[1.56554283],[0.91693077]
[1.58655683],[0.93769986]
[1.60757082],[0.93026098]
[1.64959882],[0.93777584]
[1.67061282],[0.86377832]
[1.69162681],[1.]
[1.71264081],[0.94541527]
[1.73365481],[0.94097412]
[1.75466881],[0.932176]
[1.7756828],[0.89189688]
[1.7966968],[0.94896134]
[1.8387248],[0.91553919]
[1.85973879],[0.98263992]
[1.88075279],[0.94163782]
[1.92278079],[0.90964624]
[1.96480878],[0.87971594]
[1.98582278],[0.90340388]
[2.00683678],[0.92449867]
[2.02785078],[0.89504209]
[2.04886477],[0.88034784]
[2.06987877],[0.764293]
[2.09089277],[0.81218836]
[2.11190677],[0.87686719]
[2.13292076],[0.83649302]
[2.15393476],[0.86774917]
[2.17494876],[0.87092307]
[2.19596276],[0.85289541]
[2.23799075],[0.84421082]
[2.25900475],[0.80344967]
[2.32204674],[0.90715662]
[2.36407474],[0.82829699]
[2.42711673],[0.79817361]
[2.44813073],[0.77623172]
[2.51117272],[0.71647699]
[2.53218672],[0.69018577]
[2.55320072],[0.78206377]
[2.59522871],[0.78003436]
[2.61624271],[0.80907609]
[2.65827071],[0.73430459]
[2.6792847],[0.72375106]
[2.7002987],[0.679437]
[2.7423267],[0.67342327]
[2.7633407],[0.60739741]
[2.78435469],[0.68425337]
[2.80536869],[0.62274371]
[2.82638269],[0.64066616]
[2.86841068],[0.69130595]
[2.88942468],[0.6131998]
[2.91043868],[0.5935232]
[2.93145268],[0.51444774]
[2.99449467],[0.56731488]
[3.01550867],[0.58087652]
[3.03652267],[0.55540835]
[3.05753666],[0.58009003]
[3.09956466],[0.59135532]
[3.12057866],[0.59589002]
[3.14159265],[0.40295821]
