x,y
[-1.37641685],[0.45801446]
[-1.35540285],[0.45878152]
[-1.33438885],[0.45938064]
[-1.31337486],[0.46494465]
[-1.29236086],[0.46546313]
[-1.27134686],[0.46797468]
[-1.25033286],[0.47301993]
[-1.22931886],[0.46932663]
[-1.20830487],[0.47253313]
[-1.18729087],[0.47348561]
[-1.14526287],[0.47373896]
[-1.12424888],[0.47732176]
[-1.10323488],[0.48081935]
[-1.06120688],[0.48012243]
[-1.01917889],[0.48098688]
[-0.99816489],[0.48488364]
[-0.97715089],[0.48515212]
[-0.95613689],[0.48719255]
[-0.9351229],[0.4879353]
[-0.9141089],[0.49022651]
[-0.8930949],[0.4910506]
[-0.8720809],[0.48958243]
[-0.85106691],[0.4885548]
[-0.80903891],[0.49461881]
[-0.78802491],[0.4922973]
[-0.76701092],[0.49283567]
[-0.74599692],[0.49656801]
[-0.72498292],[0.49828654]
[-0.70396892],[0.4934622]
[-0.68295492],[0.49696683]
[-0.66194093],[0.49463116]
[-0.64092693],[0.49364027]
[-0.61991293],[0.49464714]
[-0.59889893],[0.49600477]
[-0.53585694],[0.49724233]
[-0.51484294],[0.4982244]
[-0.49382895],[0.49900332]
[-0.47281495],[0.49909043]
[-0.43078695],[0.50024571]
[-0.40977295],[0.49818338]
[-0.38875896],[0.50016156]
[-0.36774496],[0.50066984]
[-0.34673096],[0.4998737]
[-0.32571696],[0.49968055]
[-0.28368897],[0.50203207]
[-0.26267497],[0.50137105]
[-0.22064698],[0.50122721]
[-0.19963298],[0.50237809]
[-0.17861898],[0.5001289]
[-0.15760498],[0.50080496]
[-0.13659098],[0.50310378]
[-0.11557699],[0.50060705]
[-0.09456299],[0.50048274]
[-0.07354899],[0.50013896]
[-0.05253499],[0.50077105]
[-0.031521],[0.50056811]
[-0.010507],[0.50128246]
[0.031521],[0.50245962]
[0.05253499],[0.5027699]
[0.09456299],[0.49779705]
[0.11557699],[0.49957232]
[0.15760498],[0.49977776]
[0.17861898],[0.49928561]
[0.19963298],[0.50284199]
[0.22064698],[0.50062023]
[0.24166097],[0.49845922]
[0.28368897],[0.50060905]
[0.30470297],[0.50258103]
[0.32571696],[0.50284425]
[0.34673096],[0.50168632]
[0.36774496],[0.50266452]
[0.38875896],[0.5008379]
[0.40977295],[0.50178029]
[0.43078695],[0.50123163]
[0.47281495],[0.50145879]
[0.49382895],[0.50392384]
[0.51484294],[0.49983107]
[0.53585694],[0.50197742]
[0.55687094],[0.50463397]
[0.57788494],[0.49959933]
[0.59889893],[0.5070647]
[0.61991293],[0.50646535]
[0.64092693],[0.50598689]
[0.66194093],[0.50599828]
[0.68295492],[0.50673484]
[0.70396892],[0.50543528]
[0.72498292],[0.50506774]
[0.74599692],[0.51081104]
[0.76701092],[0.50820328]
[0.78802491],[0.5099719]
[0.80903891],[0.51032595]
[0.83005291],[0.51143211]
[0.85106691],[0.50884135]
[0.8720809],[0.51024834]
[0.8930949],[0.51079097]
[0.9141089],[0.51530898]
[0.9351229],[0.51487257]
[0.95613689],[0.51651503]
[0.97715089],[0.51953613]
[0.99816489],[0.51649174]
[1.01917889],[0.51596298]
[1.08222088],[0.52105738]
[1.12424888],[0.52216222]
[1.16627687],[0.52689341]
[1.18729087],[0.52781962]
[1.22931886],[0.53156548]
[1.27134686],[0.53377722]
[1.29236086],[0.53587748]
[1.33438885],[0.54040269]
[1.35540285],[0.54002069]
[1.37641685],[0.54389717]
[1.41844484],[0.54951976]
[1.43945884],[0.55000736]
[1.48148684],[0.55621175]
[1.50250083],[0.55676899]
[1.52351483],[0.55965803]
[1.54452883],[0.56044888]
[1.56554283],[0.56668582]
[1.58655683],[0.56315662]
[1.60757082],[0.56829174]
[1.64959882],[0.56832159]
[1.67061282],[0.57667623]
[1.69162681],[0.57932938]
[1.71264081],[0.58313997]
[1.73365481],[0.58789925]
[1.75466881],[0.58569744]
[1.7756828],[0.5910463]
[1.7966968],[0.59458384]
[1.8387248],[0.60154638]
[1.85973879],[0.60373604]
[1.88075279],[0.60926099]
[1.92278079],[0.61489571]
[1.96480878],[0.6247328]
[1.98582278],[0.62838008]
[2.00683678],[0.6276261]
[2.02785078],[0.63712709]
[2.04886477],[0.63920054]
[2.06987877],[0.64389736]
[2.09089277],[0.64761724]
[2.11190677],[0.65325024]
[2.13292076],[0.65623158]
[2.15393476],[0.66101236]
[2.17494876],[0.66938396]
[2.19596276],[0.67407758]
[2.23799075],[0.68152967]
[2.25900475],[0.68752441]
[2.32204674],[0.70154013]
[2.36407474],[0.71502548]
[2.42711673],[0.73083093]
[2.44813073],[0.74000951]
[2.51117272],[0.75731896]
[2.53218672],[0.75929831]
[2.55320072],[0.77036752]
[2.59522871],[0.77961049]
[2.61624271],[0.78872366]
[2.65827071],[0.80332082]
[2.6792847],[0.81033933]
[2.7002987],[0.81981676]
[2.7423267],[0.83388462]
[2.7633407],[0.84230221]
[2.78435469],[0.84841486]
[2.80536869],[0.85451289]
[2.82638269],[0.86690323]
[2.86841068],[0.88022532]
[2.88942468],[0.89078678]
[2.91043868],[0.89932184]
[2.93145268],[0.90629854]
[2.99449467],[0.93328682]
[3.01550867],[0.94348574]
[3.03652267],[0.95328645]
[3.05753666],[0.96338329]
[3.09956466],[0.97749228]
[3.12057866],[0.99267132]
[3.14159265],[1.]
