x,y
[-0.8930949],[0.49125363]
[-0.8720809],[0.5248404]
[-0.85106691],[0.60005801]
[-0.83005291],[0.36934998]
[-0.80903891],[0.54097466]
[-0.78802491],[0.39393906]
[-0.76701092],[0.49273126]
[-0.74599692],[0.38385827]
[-0.72498292],[0.58642181]
[-0.70396892],[0.52798461]
[-0.68295492],[0.4833435]
[-0.66194093],[0.66954031]
[-0.64092693],[0.55225566]
[-0.61991293],[0.55718212]
[-0.57788494],[0.5119597]
[-0.55687094],[0.67833904]
[-0.53585694],[0.64291133]
[-0.51484294],[0.50000141]
[-0.49382895],[0.54840076]
[-0.47281495],[0.59225767]
[-0.45180095],[0.66614193]
[-0.43078695],[0.62263397]
[-0.36774496],[0.55862434]
[-0.30470297],[0.54490961]
[-0.28368897],[0.51103713]
[-0.26267497],[0.53131623]
[-0.24166097],[0.58028436]
[-0.22064698],[0.63493757]
[-0.19963298],[0.5647876]
[-0.17861898],[0.4754897]
[-0.15760498],[0.44378786]
[-0.13659098],[0.52408368]
[-0.11557699],[0.59578106]
[-0.07354899],[0.49950565]
[-0.05253499],[0.76068099]
[-0.031521],[0.58201913]
[0.010507],[0.65258938]
[0.05253499],[0.50571787]
[0.07354899],[0.6045728]
[0.09456299],[0.5999693]
[0.11557699],[0.60412333]
[0.13659098],[0.56142413]
[0.15760498],[0.56559119]
[0.17861898],[0.74630869]
[0.19963298],[0.67520927]
[0.26267497],[0.55014309]
[0.28368897],[0.56419763]
[0.30470297],[0.73259265]
[0.32571696],[0.56434665]
[0.36774496],[0.65956047]
[0.38875896],[0.69066653]
[0.43078695],[0.7076737]
[0.45180095],[0.72863247]
[0.47281495],[0.69750821]
[0.49382895],[0.59963329]
[0.53585694],[0.65914346]
[0.55687094],[0.61219096]
[0.57788494],[0.66847618]
[0.59889893],[0.68913061]
[0.61991293],[0.66238516]
[0.64092693],[0.67312652]
[0.66194093],[0.61628602]
[0.68295492],[0.62429051]
[0.70396892],[0.72814027]
[0.72498292],[0.72446145]
[0.74599692],[0.59127893]
[0.76701092],[0.59843125]
[0.8930949],[0.60825052]
[0.9141089],[0.70607669]
[0.9351229],[0.79295001]
[0.95613689],[0.65102443]
[0.97715089],[0.74996599]
[0.99816489],[0.82972282]
[1.01917889],[0.8090273]
[1.04019289],[0.67550328]
[1.06120688],[0.6271277]
[1.10323488],[0.76519903]
[1.12424888],[0.82675117]
[1.14526287],[0.73255815]
[1.18729087],[0.71505172]
[1.20830487],[0.7150133]
[1.22931886],[0.66708306]
[1.25033286],[0.77394517]
[1.27134686],[0.77031301]
[1.29236086],[0.65797688]
[1.31337486],[0.74893805]
[1.33438885],[0.74220515]
[1.37641685],[0.75399363]
[1.39743085],[0.67373058]
[1.43945884],[0.70373454]
[1.46047284],[0.74932131]
[1.50250083],[0.66869876]
[1.52351483],[0.84974825]
[1.54452883],[0.62650169]
[1.56554283],[0.79861412]
[1.58655683],[0.78082801]
[1.60757082],[0.72297562]
[1.62858482],[0.76679268]
[1.64959882],[0.72984272]
[1.67061282],[0.74475146]
[1.69162681],[0.72418003]
[1.71264081],[0.81596083]
[1.73365481],[0.7834567]
[1.75466881],[0.75940584]
[1.7756828],[0.79582051]
[1.8177108],[0.79313553]
[1.8387248],[0.71612618]
[1.85973879],[0.779875]
[1.88075279],[0.97567138]
[1.90176679],[0.91938401]
[1.94379479],[0.78556649]
[1.98582278],[0.69068288]
[2.00683678],[0.70419791]
[2.02785078],[0.74753961]
[2.04886477],[0.83028906]
[2.06987877],[0.76613287]
[2.09089277],[0.77082968]
[2.11190677],[0.82900805]
[2.17494876],[0.79428553]
[2.19596276],[1.]
[2.21697676],[0.72954801]
[2.23799075],[0.90457544]
[2.28001875],[0.79029862]
[2.30103275],[0.88818386]
[2.32204674],[0.76923795]
[2.34306074],[0.78571071]
[2.36407474],[0.73872029]
[2.38508874],[0.80421962]
[2.40610273],[0.80749667]
[2.42711673],[0.9224135]
[2.44813073],[0.84397307]
[2.46914473],[0.77625896]
[2.49015873],[0.85740949]
[2.51117272],[0.7856755]
[2.55320072],[0.85161352]
[2.57421472],[0.8759372]
[2.61624271],[0.99213146]
[2.63725671],[0.93584495]
[2.6792847],[0.86174073]
[2.7002987],[0.82945117]
[2.7213127],[0.84663766]
[2.7423267],[0.76897615]
[2.7633407],[0.92615384]
[2.78435469],[0.96317664]
[2.80536869],[0.93631226]
[2.82638269],[0.81334693]
[2.84739669],[0.92651127]
[2.86841068],[0.78411817]
[2.91043868],[0.96880064]
[2.93145268],[0.82391266]
[2.95246667],[0.78830645]
[2.97348067],[0.86522691]
[2.99449467],[0.81839864]
[3.01550867],[0.85996296]
[3.05753666],[0.96633089]
[3.07855066],[0.93564213]
[3.09956466],[0.99965258]
