x,y
[-1.31337486],[0.32418355]
[-1.29236086],[0.4418893]
[-1.27134686],[0.44649116]
[-1.25033286],[0.45756036]
[-1.22931886],[0.50885509]
[-1.20830487],[0.48874936]
[-1.18729087],[0.45563009]
[-1.14526287],[0.46525986]
[-1.12424888],[0.33549546]
[-1.10323488],[0.41483955]
[-1.06120688],[0.42761125]
[-1.01917889],[0.42995496]
[-0.99816489],[0.49946351]
[-0.97715089],[0.31381856]
[-0.95613689],[0.40679864]
[-0.9351229],[0.52949292]
[-0.9141089],[0.41852605]
[-0.8930949],[0.33566749]
[-0.8720809],[0.40504026]
[-0.85106691],[0.52584592]
[-0.80903891],[0.3534747]
[-0.78802491],[0.4277209]
[-0.76701092],[0.36695144]
[-0.74599692],[0.41496343]
[-0.72498292],[0.52529424]
[-0.70396892],[0.46201342]
[-0.68295492],[0.42438136]
[-0.66194093],[0.48277159]
[-0.64092693],[0.43560552]
[-0.61991293],[0.43226115]
[-0.59889893],[0.47071083]
[-0.53585694],[0.52694199]
[-0.51484294],[0.47425321]
[-0.49382895],[0.43129203]
[-0.47281495],[0.54516265]
[-0.43078695],[0.56815249]
[-0.40977295],[0.5891741]
[-0.38875896],[0.51887668]
[-0.36774496],[0.46232887]
[-0.34673096],[0.50475192]
[-0.32571696],[0.49492139]
[-0.28368897],[0.59479515]
[-0.26267497],[0.52766098]
[-0.22064698],[0.61946563]
[-0.19963298],[0.58879359]
[-0.17861898],[0.52702753]
[-0.15760498],[0.54122816]
[-0.13659098],[0.57656161]
[-0.11557699],[0.46606055]
[-0.09456299],[0.38272283]
[-0.07354899],[0.62755685]
[-0.05253499],[0.53543598]
[-0.031521],[0.47811483]
[-0.010507],[0.54056825]
[0.031521],[0.65354785]
[0.05253499],[0.58258079]
[0.09456299],[0.43831344]
[0.11557699],[0.78526293]
[0.15760498],[0.65690941]
[0.17861898],[0.56699876]
[0.19963298],[0.49317136]
[0.22064698],[0.4765955]
[0.24166097],[0.58670512]
[0.28368897],[0.57194747]
[0.30470297],[0.61463326]
[0.32571696],[0.60197056]
[0.34673096],[0.41558056]
[0.36774496],[0.55764043]
[0.38875896],[0.49976304]
[0.40977295],[0.61905483]
[0.43078695],[0.67668324]
[0.47281495],[0.60016264]
[0.49382895],[0.57881563]
[0.51484294],[0.52800085]
[0.53585694],[0.55490959]
[0.55687094],[0.69436253]
[0.57788494],[0.70320734]
[0.59889893],[0.53647456]
[0.61991293],[0.60690579]
[0.64092693],[0.69577521]
[0.66194093],[0.5633595]
[0.68295492],[0.60067946]
[0.70396892],[0.64007931]
[0.72498292],[0.59873841]
[0.74599692],[0.63192986]
[0.76701092],[0.61499887]
[0.78802491],[0.58803968]
[0.80903891],[0.64225005]
[0.83005291],[0.65655977]
[0.85106691],[0.5409316]
[0.8720809],[0.56758479]
[0.8930949],[0.55438753]
[0.9141089],[0.70175717]
[0.9351229],[0.7283389]
[0.95613689],[0.56545799]
[0.97715089],[0.50022984]
[0.99816489],[0.59305821]
[1.01917889],[0.68784289]
[1.08222088],[0.52862078]
[1.12424888],[0.81385452]
[1.16627687],[0.59159533]
[1.18729087],[0.69001754]
[1.22931886],[0.74024653]
[1.27134686],[0.72944299]
[1.29236086],[0.55025905]
[1.33438885],[0.6911024]
[1.35540285],[0.66500442]
[1.37641685],[0.72064034]
[1.41844484],[0.62230462]
[1.43945884],[0.59020315]
[1.48148684],[0.75628623]
[1.50250083],[0.56431392]
[1.52351483],[0.74879101]
[1.54452883],[0.6295682]
[1.56554283],[0.69692139]
[1.58655683],[0.62614626]
[1.60757082],[0.70040801]
[1.64959882],[0.62079444]
[1.67061282],[0.72526395]
[1.69162681],[0.61626412]
[1.71264081],[0.63809753]
[1.73365481],[0.68648177]
[1.75466881],[0.79243047]
[1.7756828],[0.61580747]
[1.7966968],[0.80654908]
[1.8387248],[0.67919755]
[1.85973879],[0.59761256]
[1.88075279],[0.69462494]
[1.92278079],[0.75263536]
[1.96480878],[0.76101688]
[1.98582278],[0.79855874]
[2.00683678],[0.67688159]
[2.02785078],[0.67625106]
[2.04886477],[0.66675619]
[2.06987877],[0.70870088]
[2.09089277],[0.68285062]
[2.11190677],[0.73720994]
[2.13292076],[0.76753389]
[2.15393476],[0.72790098]
[2.17494876],[0.62668543]
[2.19596276],[0.77777385]
[2.23799075],[0.74941006]
[2.25900475],[0.68859612]
[2.32204674],[0.80877353]
[2.36407474],[0.68628535]
[2.42711673],[0.71283325]
[2.44813073],[0.80829952]
[2.51117272],[0.72072972]
[2.53218672],[0.80244217]
[2.55320072],[0.76187617]
[2.59522871],[0.73945628]
[2.61624271],[0.82271385]
[2.65827071],[0.74206649]
[2.6792847],[0.8139729]
[2.7002987],[0.94390815]
[2.7423267],[0.80933392]
[2.7633407],[0.78027301]
[2.78435469],[0.71805671]
[2.80536869],[0.8743697]
[2.82638269],[0.68562458]
[2.86841068],[0.87051729]
[2.88942468],[0.79618982]
[2.91043868],[0.80211135]
[2.93145268],[0.77123489]
[2.99449467],[0.80782416]
[3.01550867],[1.]
[3.03652267],[0.86667353]
[3.05753666],[0.77185929]
[3.09956466],[0.81419988]
[3.12057866],[0.78692203]
[3.14159265],[0.80867821]
