x,y
[0.57788494],[0.18934966]
[0.59889893],[0.1761984]
[0.64092693],[0.2390622]
[0.68295492],[0.24748052]
[0.72498292],[0.2542653]
[0.78802491],[0.29340637]
[0.80903891],[0.28719815]
[0.83005291],[0.276589]
[0.85106691],[0.33848346]
[0.8720809],[0.29737121]
[0.8930949],[0.25431786]
[0.95613689],[0.26685736]
[0.97715089],[0.33092747]
[1.01917889],[0.39381163]
[1.04019289],[0.36791033]
[1.06120688],[0.33748595]
[1.08222088],[0.40192661]
[1.10323488],[0.35032194]
[1.12424888],[0.36818872]
[1.14526287],[0.38768176]
[1.16627687],[0.35071078]
[1.20830487],[0.36632371]
[1.22931886],[0.41710749]
[1.25033286],[0.44290977]
[1.27134686],[0.39070947]
[1.29236086],[0.43075255]
[1.31337486],[0.4144909]
[1.33438885],[0.43687715]
[1.35540285],[0.45303535]
[1.37641685],[0.43535332]
[1.39743085],[0.42074984]
[1.41844484],[0.50282156]
[1.43945884],[0.45875956]
[1.46047284],[0.4608885]
[1.48148684],[0.45995346]
[1.50250083],[0.45965045]
[1.52351483],[0.47228243]
[1.54452883],[0.52921596]
[1.60757082],[0.52292523]
[1.62858482],[0.53619255]
[1.67061282],[0.49980663]
[1.71264081],[0.56265589]
[1.75466881],[0.5784742]
[1.7756828],[0.51290493]
[1.7966968],[0.64249788]
[1.8177108],[0.51679436]
[1.8387248],[0.58418163]
[1.85973879],[0.63035818]
[1.88075279],[0.6245297]
[1.90176679],[0.6095909]
[1.92278079],[0.58643944]
[1.94379479],[0.58444689]
[1.96480878],[0.5537255]
[1.98582278],[0.5983238]
[2.02785078],[0.61808678]
[2.04886477],[0.60698569]
[2.09089277],[0.6040128]
[2.11190677],[0.68264209]
[2.13292076],[0.62713013]
[2.15393476],[0.65344692]
[2.17494876],[0.67119599]
[2.19596276],[0.75126733]
[2.21697676],[0.66758357]
[2.25900475],[0.74864132]
[2.28001875],[0.6844891]
[2.30103275],[0.72431248]
[2.32204674],[0.72249156]
[2.34306074],[0.68673078]
[2.38508874],[0.73798419]
[2.40610273],[0.71936477]
[2.44813073],[0.77820952]
[2.46914473],[0.72370022]
[2.49015873],[0.72092387]
[2.51117272],[0.81095928]
[2.53218672],[0.76323934]
[2.55320072],[0.79336148]
[2.57421472],[0.80407715]
[2.59522871],[0.77698518]
[2.63725671],[0.84894393]
[2.65827071],[0.7994824]
[2.6792847],[0.82472546]
[2.7002987],[0.81085776]
[2.7213127],[0.84860768]
[2.7423267],[0.82841557]
[2.7633407],[0.82302017]
[2.80536869],[0.84028525]
[2.82638269],[0.8261839]
[2.84739669],[0.82477383]
[2.86841068],[0.84294754]
[2.88942468],[0.93697321]
[2.93145268],[0.85459484]
[2.95246667],[0.83710829]
[2.97348067],[0.93087333]
[3.01550867],[0.93256477]
[3.03652267],[0.94582517]
[3.05753666],[0.98294424]
[3.07855066],[0.95593493]
[3.09956466],[0.98339003]
[3.12057866],[0.93217412]
[3.14159265],[0.97796152]
