x,y
[0.70396892],[0.09551178]
[0.74599692],[0.10050305]
[0.76701092],[0.09843894]
[0.78802491],[0.09400693]
[0.80903891],[0.10199579]
[0.83005291],[0.10197692]
[0.85106691],[0.1061749]
[0.8720809],[0.10671322]
[0.8930949],[0.11094679]
[0.9141089],[0.12485535]
[0.9351229],[0.10972252]
[0.97715089],[0.11227463]
[0.99816489],[0.11822006]
[1.04019289],[0.13188593]
[1.06120688],[0.13529469]
[1.08222088],[0.14518404]
[1.10323488],[0.13775095]
[1.12424888],[0.14359082]
[1.14526287],[0.13945776]
[1.16627687],[0.14721091]
[1.18729087],[0.14925319]
[1.20830487],[0.14252131]
[1.25033286],[0.15936699]
[1.29236086],[0.16070702]
[1.31337486],[0.15808336]
[1.35540285],[0.17831392]
[1.37641685],[0.17994032]
[1.39743085],[0.18752285]
[1.41844484],[0.18277521]
[1.43945884],[0.18389451]
[1.46047284],[0.19215218]
[1.48148684],[0.19604147]
[1.50250083],[0.19581256]
[1.56554283],[0.21040121]
[1.58655683],[0.21531331]
[1.60757082],[0.22785144]
[1.62858482],[0.23167143]
[1.64959882],[0.22440849]
[1.67061282],[0.23532409]
[1.69162681],[0.24276987]
[1.71264081],[0.24535789]
[1.73365481],[0.24586543]
[1.75466881],[0.25038235]
[1.7756828],[0.2585302]
[1.7966968],[0.26267016]
[1.8177108],[0.26715676]
[1.8387248],[0.26956948]
[1.85973879],[0.27806497]
[1.88075279],[0.29045973]
[1.90176679],[0.29641203]
[1.92278079],[0.29403751]
[1.94379479],[0.29402821]
[1.96480878],[0.30453373]
[2.00683678],[0.31881302]
[2.06987877],[0.34735827]
[2.09089277],[0.35051942]
[2.11190677],[0.35510615]
[2.13292076],[0.36831905]
[2.15393476],[0.38435099]
[2.21697676],[0.40144196]
[2.23799075],[0.41392104]
[2.25900475],[0.4206825]
[2.28001875],[0.42581601]
[2.30103275],[0.4341842]
[2.34306074],[0.4510819]
[2.36407474],[0.46060163]
[2.38508874],[0.46979691]
[2.40610273],[0.48235186]
[2.42711673],[0.4922254]
[2.44813073],[0.50585633]
[2.46914473],[0.51010139]
[2.49015873],[0.5218063]
[2.53218672],[0.54348988]
[2.57421472],[0.57082032]
[2.59522871],[0.57771282]
[2.61624271],[0.58973145]
[2.63725671],[0.60168464]
[2.65827071],[0.61807488]
[2.7002987],[0.63919562]
[2.7213127],[0.65625128]
[2.7633407],[0.67811789]
[2.78435469],[0.70355441]
[2.84739669],[0.75256266]
[2.86841068],[0.75670985]
[2.88942468],[0.78088664]
[2.91043868],[0.79506773]
[2.93145268],[0.80491593]
[2.95246667],[0.82607684]
[2.97348067],[0.84311831]
[2.99449467],[0.8665974]
[3.03652267],[0.90134446]
[3.05753666],[0.91437727]
[3.07855066],[0.93614781]
[3.09956466],[0.96055384]
[3.12057866],[0.97698787]
[3.14159265],[1.]
